1	23408396	23410921	AT1G63120.1	4.233	-
1	23414274	23415851	AT1G63130.1	0	+
1	23425375	23427581	AT1G63170.1	12.611	+
1	23497979	23502197	AT1G63360.1	12.409	-
1	23505727	23506967	AT1G63390.1	2.302	-
1	23522499	23527132	AT1G63430.2	6.336	+
1	23535085	23537219	AT1G63460.1	4.837	+
1	23549215	23553232	AT1G63490.1	3.062	-
1	23555654	23559383	AT1G63500.1	11.053	+
1	23582949	23585727	AT1G63610.1	6.904	-
1	23592389	23595804	AT1G63640.1	2.401	-
1	23603510	23607294	AT1G63660.2	3.405	-
1	23607881	23610556	AT1G63670.2	0	-
1	23614445	23618306	AT1G63680.1	5.461	+
1	23617825	23622692	AT1G63690.2	9.672	+
1	23624158	23630045	AT1G63700.1	16.365	-
1	23635362	23637532	AT1G63720.1	7.658	-
1	23665272	23669025	AT1G63780.1	6.749	-
1	23688836	23690566	AT1G63840.1	81.924	-
1	23696462	23700970	AT1G63855.3	3.021	-
1	23716730	23719928	AT1G63900.2	8.127	+
1	23730094	23734378	AT1G63940.2	18.695	+
1	23757422	23760499	AT1G64040.1	7.946	-
1	23762668	23765519	AT1G64050.2	5.469	+
1	23778568	23779944	AT1G64065.1	6.704	+
1	23784141	23786624	AT1G64080.1	4.216	-
1	23789314	23792306	AT1G64090.2	14.705	+
1	23795050	23796527	AT1G64105.1	5.7	+
1	23802857	23807159	AT1G64142.1	20.795	-
1	23826864	23829141	AT1G64200.1	6.912	-
1	23833581	23836015	AT1G64230.3	20.964	+
1	23844360	23845092	AT1G64255.1	5	+
1	23881525	23883829	AT1G64350.1	5.179	+
1	23886064	23887788	AT1G64355.1	9.682	+
1	23890049	23892173	AT1G64380.1	10.65	-
1	23900035	23902545	AT1G64385.1	5.279	+
1	23911195	23915517	AT1G64390.1	37.112	+
1	23933425	23940367	AT1G64430.2	15.038	+
1	23942759	23944989	AT1G64460.1	9.487	-
1	23953239	23955224	AT1G64500.1	55.468	+
1	23954087	23956251	AT1G64510.1	8.762	-
1	23968808	23974521	AT1G64550.1	7.381	+
1	23978675	23985251	AT1G64570.1	5.021	+
1	23984622	23987477	AT1G64580.1	2.308	-
1	23998111	24001878	AT1G64610.1	8.59	-
1	24019499	24023479	AT1G64630.1	4.231	+
1	24021771	24026395	AT1G64650.1	8.66	-
1	24029993	24033493	AT1G64670.1	9.329	-
1	24044557	24047375	AT1G64710.1	8.313	+
1	24050079	24052940	AT1G64740.1	5.169	+
1	24057596	24060184	AT1G64770.3	13.154	+
1	24059845	24062630	AT1G64780.1	29.073	-
1	24064062	24082040	AT1G64790.1	5.79	-
1	24086593	24089684	AT1G64810.1	4.5	+
1	24095835	24097584	AT1G64850.1	10.422	-
1	24098002	24101700	AT1G64860.1	23.776	+
1	24105663	24110705	AT1G64880.1	1.873	+
1	24113301	24115429	AT1G64900.1	15.343	+
1	24127563	24134510	AT1G64960.1	7.05	+
1	24133269	24136055	AT1G64970.1	4.598	-
1	24136667	24139303	AT1G64980.1	29.938	-
1	24138982	24145955	AT1G64990.2	6.95	-
1	24153739	24156582	AT1G65020.1	3.245	-
1	24156762	24159190	AT1G65030.1	3.015	+
1	24158344	24163606	AT1G65040.2	4.16	-
1	24172157	24176250	AT1G65070.2	5.062	-
1	24215356	24216464	AT1G65190.1	7.664	-
1	24236271	24249196	AT1G65260.1	8.128	+
1	24248209	24250397	AT1G65290.1	7.227	-
1	24251764	24253962	AT1G65295.1	13.323	+
1	24259070	24262860	AT1G65320.1	7.92	-
1	24284013	24286143	AT1G65370.1	1.718	-
1	24300235	24314573	AT1G65440.3	7.24	-
1	24322595	24324080	AT1G65470.2	2.12	-
1	24349508	24351026	AT1G65486.1	0	+
1	24354779	24356384	AT1G65490.1	91.954	+
1	24359434	24361132	AT1G65510.1	19.875	+
1	24360389	24361882	AT1G65520.1	7.208	-
1	24362045	24366439	AT1G65540.1	4.815	-
1	24371165	24373722	AT1G65560.1	5.669	-
1	24376803	24383998	AT1G65580.1	9.971	-
1	24414923	24421280	AT1G65660.1	4.814	-
1	24430768	24432733	AT1G65690.1	5.141	-
1	24438661	24441071	AT1G65720.1	11.695	-
1	24473121	24477315	AT1G65800.1	2.356	+
1	24485163	24487362	AT1G65820.2	13.683	+
1	24489784	24493648	AT1G65840.1	19.874	+
1	24492122	24493798	AT1G65845.1	4.63	-
1	24503588	24504642	AT1G65870.1	11.46	+
1	24526142	24529290	AT1G65920.1	2.698	-
1	24538940	24543395	AT1G65930.1	62.329	+
1	24552065	24557874	AT1G65960.2	13.207	+
1	24602188	24605554	AT1G66090.1	5.198	+
1	24604710	24606537	AT1G66100.1	16.228	-
1	24615005	24617308	AT1G66130.1	18.787	+
1	24619640	24621981	AT1G66140.1	11.852	-
1	24631422	24635326	AT1G66150.1	34.391	+
1	24637196	24637334	AT1G66160.2	87.53	+
1	24647188	24649731	AT1G66180.1	86.162	+
1	24654504	24657610	AT1G66200.1	58.217	-
1	24677294	24678678	AT1G66230.1	5.025	+
1	24685490	24686855	AT1G66240.1	6.543	-
1	24692864	24696044	AT1G66250.1	5.502	+
1	24694801	24698430	AT1G66260.1	56.202	-
1	24728988	24732391	AT1G66330.2	14.026	-
1	24734199	24739916	AT1G66340.1	9.015	+
1	24769490	24771371	AT1G66400.1	29.267	-
1	24773382	24775864	AT1G66410.1	10.766	-
1	24812851	24815411	AT1G66510.2	1.83	+
1	24816781	24822338	AT1G66530.1	3.359	-
1	24824479	24827005	AT1G66540.2	2.029	+
1	24865356	24868969	AT1G66680.1	6.889	-
1	24883920	24894586	AT1G66730.1	6.706	+
1	24902091	24904987	AT1G66760.2	105.665	+
1	24930080	24931203	AT1G66820.1	7.692	+
1	24933522	24936323	AT1G66840.1	4.835	-
1	24959358	24962194	AT1G66900.1	12.752	+
1	24961052	24963993	AT1G66910.1	4.705	-
1	24972320	24974801	AT1G66940.1	3.718	-
1	24992233	24996106	AT1G66970.1	7.807	-
1	24996864	25001948	AT1G66980.1	5.976	-
1	25016543	25018406	AT1G67030.1	11.671	+
1	25018715	25022254	AT1G67040.1	1.986	-
1	25027098	25029788	AT1G67050.1	15.866	-
1	25036609	25039759	AT1G67060.1	13.038	+
1	25042074	25045174	AT1G67070.1	8.383	+
1	25090191	25095590	AT1G67120.1	2.264	-
1	25100589	25117482	AT1G67140.3	5.313	-
1	25132589	25134801	AT1G67190.1	12.775	+
1	25150438	25156286	AT1G67230.1	15.473	-
1	25162982	25164793	AT1G67250.1	3.962	-
1	25187774	25190630	AT1G67280.1	8.074	-
1	25197528	25203037	AT1G67310.1	7.229	-
1	25207113	25212529	AT1G67325.2	5.785	-
1	25235479	25237610	AT1G67350.1	7.936	+
1	25236168	25238091	AT1G67360.2	9.708	-
1	25246867	25253642	AT1G67400.1	4.873	-
1	25263407	25265000	AT1G67440.1	2.528	-
1	25276211	25279373	AT1G67480.2	24.402	+
1	25295336	25300253	AT1G67510.1	2.338	-
1	25307658	25311806	AT1G67530.1	10.483	+
1	25312782	25317800	AT1G67550.1	2.32	+
1	25327012	25331398	AT1G67580.1	10.482	-
1	25332030	25334482	AT1G67590.1	7.404	-
1	25365213	25368510	AT1G67680.1	4.552	-
1	25374266	25377300	AT1G67700.2	17.204	+
1	25376513	25378976	AT1G67710.1	1.516	-
1	25391591	25394631	AT1G67730.1	28.175	+
1	25393083	25395048	AT1G67740.1	90.904	-
1	25414812	25417041	AT1G67785.1	9.787	-
1	25420256	25423333	AT1G67800.3	3.236	-
1	25434105	25441988	AT1G67850.1	9.788	+
1	25442439	25443676	AT1G67856.1	5.386	+
1	25453035	25455735	AT1G67880.1	28.659	-
1	25457179	25463671	AT1G67890.1	7.364	+
1	25464766	25466948	AT1G67900.2	8.455	+
1	25466987	25470617	AT1G67900.2-HOMER2	37.713	+
1	25473557	25475614	AT1G67920.1	0	+
1	25493373	25496661	AT1G68010.1	71.56	+
1	25508684	25511087	AT1G68050.1	5.758	+
1	25521230	25526301	AT1G68100.1	3.739	+
1	25532322	25535509	AT1G68130.2	6.478	+
1	25537967	25541747	AT1G68140.3	15.339	-
1	25545294	25548866	AT1G68160.1	2.685	-
1	25556586	25562169	AT1G68190.1	5.206	+
1	25595332	25599261	AT1G68300.1	2.422	-
1	25599714	25601998	AT1G68310.1	4.583	+
1	25612877	25614740	AT1G68340.1	4.205	-
1	25620910	25622486	AT1G68360.1	4.088	-
1	25631261	25634755	AT1G68370.1	6.726	-
1	25645494	25647425	AT1G68400.1	11.108	-
1	25658031	25660190	AT1G68440.1	100.605	+
1	25693525	25696442	AT1G68490.1	61.964	+
1	25702009	25703048	AT1G68500.1	2.607	+
1	25707264	25710879	AT1G68520.1	47.185	-
1	25720047	25721442	AT1G68540.2	1.417	+
1	25733318	25737995	AT1G68560.1	30.413	-
1	25747423	25750611	AT1G68570.1	5.075	+
1	25756451	25758193	AT1G68590.1	13.784	-
1	25765945	25768029	AT1G68620.1	20.655	+
1	25776656	25778568	AT1G68650.1	1.876	+
1	25777283	25779115	AT1G68660.1	16.584	-
1	25782140	25784863	AT1G68670.1	37.074	+
1	25785581	25787556	AT1G68680.1	8.414	+
1	25788608	25793082	AT1G68690.1	2.814	+
1	25792313	25798433	AT1G68710.1	4.031	-
1	25804853	25809303	AT1G68720.1	5.05	+
1	25808474	25811191	AT1G68730.1	2.883	-
1	25830858	25833801	AT1G68780.1	5.945	-
1	25871667	25875555	AT1G68830.1	16.908	-
1	25880329	25882621	AT1G68840.2	409.986	+
1	25883006	25883879	AT1G68850.1	1.174	-
1	25896966	25907270	AT1G68890.1	7.787	+
1	25907545	25911108	AT1G68910.2	7.006	-
1	25914995	25917609	AT1G68920.3	3.641	+
1	25918310	25920269	AT1G68930.1	0.747	+
1	25921449	25926700	AT1G68935.1	5.786	+
1	25932953	25935662	AT1G68980.1	2.513	+
1	25934650	25940383	AT1G68990.1	2.848	-
1	25941776	25941777	AT1G69010.1	0	+
1	25946265	25948356	AT1G69030.1	5.532	-
1	25964490	25967303	AT1G69060.1	5.075	+
1	26000513	26002366	AT1G69160.1	19.319	+
1	26020430	26026191	AT1G69220.1	6.976	-
1	26038919	26042548	AT1G69270.1	28.928	-
1	26039080	26041466	AT1G69260.1	16.844	+
1	26049700	26051969	AT1G69295.1	15.1	-
1	26053707	26058081	AT1G69310.1	7.515	-
1	26062595	26065483	AT1G69330.1	6.413	-
1	26070992	26076254	AT1G69360.1	5.064	-
1	26084667	26087693	AT1G69390.1	2.927	+
1	26089238	26091533	AT1G69410.1	21.276	+
1	26093304	26097494	AT1G69420.1	11.304	+
1	26106025	26110272	AT1G69450.2	6.74	-
1	26110920	26113194	AT1G69460.1	7.952	-
1	26122140	26124122	AT1G69490.1	5.171	+
1	26129805	26133659	AT1G69526.2	4.597	+
1	26141838	26144173	AT1G69530.2	109.921	+
1	26149279	26152789	AT1G69550.1	0	-
1	26186784	26189123	AT1G69610.1	2.034	+
1	26189854	26192027	AT1G69620.1	65.796	+
1	26201198	26204654	AT1G69670.1	4.088	-
1	26204839	26207200	AT1G69680.1	4.62	+
1	26216328	26219099	AT1G69690.1	3.884	+
1	26220379	26223055	AT1G69700.1	3.392	+
1	26231838	26237156	AT1G69740.1	12.389	+
1	26238701	26240708	AT1G69760.1	23.345	-
1	26259419	26261189	AT1G69780.1	8.231	+
1	26266711	26269222	AT1G69790.1	2.77	+
1	26273734	26276081	AT1G69800.2	13.974	-
1	26275997	26279201	AT1G69810.1	2.947	-
1	26316947	26320486	AT1G69870.1	5.296	+
1	26330128	26332708	AT1G69910.1	13.478	+
1	26340623	26342006	AT1G69935.1	6.087	-
1	26355324	26357654	AT1G69980.1	7.761	-
1	26362615	26364694	AT1G70000.2	30.107	-
1	26383272	26389822	AT1G70060.1	3.945	+
1	26388390	26394171	AT1G70070.1	4.192	-
1	26416874	26419191	AT1G70150.1	1.991	+
1	26420023	26423218	AT1G70160.1	15.764	+
1	26423892	26429080	AT1G70180.2	9.666	+
1	26430537	26432513	AT1G70190.2	6.335	+
1	26431495	26434415	AT1G70200.1	3.635	-
1	26439897	26443434	AT1G70210.1	22.498	+
1	26450409	26452431	AT1G70230.1	30.413	+
1	26470465	26474746	AT1G70290.1	89.042	-
1	26477085	26481468	AT1G70300.1	25.772	-
1	26487979	26501672	AT1G70320.1	13.564	-
1	26502936	26506861	AT1G70330.1	7.759	+
1	26504937	26508277	AT1G70340.1	2.499	-
1	26511548	26515060	AT1G70370.2	62.243	-
1	26533351	26538231	AT1G70410.2	21.647	-
1	26539154	26540759	AT1G70420.1	11.631	-
1	26576486	26582832	AT1G70510.1	4.28	+
1	26584156	26587409	AT1G70520.1	11.657	-
1	26587901	26591650	AT1G70530.1	10.74	-
1	26597647	26600615	AT1G70550.2	6.018	+
1	26608634	26617189	AT1G70570.2	8.566	+
1	26618386	26620843	AT1G70590.1	24.164	+
1	26619532	26621657	AT1G70600.1	35.691	-
1	26622023	26632433	AT1G70620.1	10.64	+
1	26640611	26643068	AT1G70650.2	0	+
1	26652083	26654349	AT1G70690.1	4.878	+
1	26654782	26657588	AT1G70700.1	20.715	+
1	26673137	26675884	AT1G70740.2	8.102	-
1	26679435	26681416	AT1G70750.1	3.917	-
1	26680494	26683204	AT1G70750.1-HOMER2	3.377	-
1	26686623	26691225	AT1G70770.2	23.623	-
1	26687234	26689214	AT1G70760.1	4.954	+
1	26700402	26705608	AT1G70790.2	3.656	+
1	26705518	26708593	AT1G70820.1	8.594	+
1	26709042	26711063	AT1G70830.1	10.287	-
1	26714866	26716783	AT1G70850.3	34.064	-
1	26723836	26726175	AT1G70890.1	3.631	-
1	26728672	26730567	AT1G70895.2	4.868	+
1	26731801	26734398	AT1G70900.1	9.556	+
1	26743054	26746975	AT1G70940.1	55.396	+
1	26763663	26765285	AT1G70985.1	2.031	-
1	26782191	26789407	AT1G71010.1	25.748	+
1	26794085	26796286	AT1G71030.1	30.667	-
1	26805449	26809504	AT1G71070.1	7.221	-
1	26822788	26823860	AT1G71130.1	4.097	+
1	26831506	26835039	AT1G71190.1	6.216	-
1	26841630	26855224	AT1G71220.2	3.872	+
1	26860917	26863439	AT1G71260.1	2.671	-
1	26863586	26870621	AT1G71270.1	3.934	+
1	26877418	26880024	AT1G71310.1	4.439	-
1	26909790	26913529	AT1G71400.1	3.328	+
1	26920433	26922021	AT1G71430.1	2.536	+
1	26932063	26935767	AT1G71480.1	9.961	+
1	26933486	26935825	AT1G71490.1	1.659	-
1	26936038	26938840	AT1G71500.1	21.92	+
1	26964308	26971081	AT1G71696.1	6.247	+
1	26971403	26974269	AT1G71697.1	11.622	+
1	26973080	26980948	AT1G71710.2	5.313	-
1	26984387	26986947	AT1G71720.1	7.607	+
1	26984862	26989181	AT1G71750.2	3.458	-
1	26994563	26996660	AT1G71780.1	3.631	-
1	27001650	27008064	AT1G71810.1	12.121	-
1	27009634	27017633	AT1G71820.1	6.599	+
1	27078531	27080606	AT1G71940.2	5.998	+
1	27084547	27088248	AT1G71960.1	5.974	-
1	27093028	27094581	AT1G71970.1	33.705	+
1	27107591	27109792	AT1G72010.1	13.537	+
1	27108291	27110397	AT1G72020.1	11.506	-
1	27111187	27114320	AT1G72040.1	4.136	-
1	27111416	27112593	AT1G72030.1	11.88	+
1	27115024	27118166	AT1G72050.1	12.162	+
1	27123566	27127803	AT1G72090.1	4.959	+
1	27137197	27140996	AT1G72130.1	14.973	+
1	27141852	27145008	AT1G72140.1	4.175	+
1	27148511	27152068	AT1G72150.1	64.913	+
1	27152557	27155648	AT1G72160.1	9.497	-
1	27156335	27160349	AT1G72175.1	4.669	+
1	27162805	27168645	AT1G72180.1	12.648	+
1	27190201	27191208	AT1G72240.1	9.814	+
1	27216948	27221123	AT1G72300.1	13.484	-
1	27225944	27228182	AT1G72310.1	5.332	+
1	27227222	27232908	AT1G72320.2	5.691	-
1	27237927	27239137	AT1G72340.1	7.865	+
1	27241697	27244907	AT1G72370.1	22.441	-
1	27241812	27243391	AT1G72360.3	3.245	+
1	27245135	27252193	AT1G72390.1	4.429	+
1	27251006	27256946	AT1G72410.2	3.475	-
1	27263897	27265669	AT1G72430.1	71.39	-
1	27271135	27276061	AT1G72440.1	8.308	-
1	27283745	27284955	AT1G72470.1	3.63	+
1	27285392	27288400	AT1G72480.1	4.916	-
1	27294774	27298657	AT1G72500.1	7.956	-
1	27304086	27305769	AT1G72510.2	68.596	+
1	27325047	27329498	AT1G72560.3	8.158	-
1	27338015	27341005	AT1G72600.2	3.893	+
1	27338204	27339984	AT1G72610.1	62.843	-
1	27345677	27348165	AT1G72640.2	6.503	-
1	27349393	27350561	AT1G72650.2	16.108	+
1	27365895	27372274	AT1G72700.1	13.439	+
1	27383427	27386285	AT1G72750.1	24.821	+
1	27390096	27394246	AT1G72770.3	31.188	+
1	27398107	27400396	AT1G72810.1	4.893	-
1	27405014	27407768	AT1G72830.3	5.396	-
1	27408757	27415994	AT1G72840.2	3.267	-
1	27421867	27426151	AT1G72880.1	14.935	-
1	27430088	27431905	AT1G72890.2	5.52	+
1	27438582	27441260	AT1G72930.1	0	+
1	27452770	27456765	AT1G72970.1	8.539	+
1	27473826	27476389	AT1G73030.1	12.882	+
1	27488217	27495646	AT1G73100.1	7.164	+
1	27493574	27496899	AT1G73110.1	7.288	-
1	27498960	27502517	AT1G73130.1	4.137	+
1	27503103	27505187	AT1G73150.1	4.567	-
1	27510969	27514794	AT1G73170.2	12.632	-
1	27517921	27523322	AT1G73180.1	2.833	+
1	27522458	27526718	AT1G73200.1	7.819	-
1	27557845	27567174	AT1G73300.1	4.606	-
1	27574692	27577276	AT1G73350.3	0	-
1	27589079	27591327	AT1G73380.1	3.745	+
1	27589867	27595187	AT1G73390.4	0	-
1	27598050	27601098	AT1G73400.1	2.954	+
1	27603800	27615225	AT1G73430.1	5.498	+
1	27629032	27633277	AT1G73480.1	41.682	+
1	27632215	27634613	AT1G73490.2	13.158	-
1	27638813	27640393	AT1G73500.1	138.121	-
1	27644448	27646698	AT1G73540.1	0	-
1	27659685	27663716	AT1G73590.1	2.27	+
1	27669155	27674045	AT1G73600.2	5.135	+
1	27686992	27688356	AT1G73640.1	2.684	+
1	27687426	27696726	AT1G73660.1	13.303	-
1	27700047	27704003	AT1G73670.1	11.455	+
1	27703411	27707422	AT1G73680.1	6.735	-
1	27721129	27730299	AT1G73720.1	4.662	+
1	27729247	27732514	AT1G73730.1	5.557	-
1	27734291	27736716	AT1G73740.1	5.917	+
1	27736515	27739808	AT1G73750.1	11.605	+
1	27737871	27741216	AT1G73760.1	13.525	-
1	27759975	27762453	AT1G73830.2	5.672	+
1	27763167	27766362	AT1G73840.1	6.026	-
1	27779905	27781690	AT1G73870.1	21.162	+
1	27790876	27795649	AT1G73920.1	38.16	+
1	27805429	27814444	AT1G73960.1	5.441	-
1	27819562	27824054	AT1G73980.1	4.074	-
1	27824432	27829549	AT1G73990.1	6.61	+
1	27842171	27845902	AT1G74040.1	2.08	+
1	27849188	27851367	AT1G74060.1	11.121	-
1	27862937	27865383	AT1G74090.1	4.28	+
1	27863574	27865580	AT1G74100.1	19.926	-
1	27870670	27873266	AT1G74120.1	2.876	-
1	27886333	27892628	AT1G74160.1	9.211	+
1	27920263	27921691	AT1G74250.1	5.127	+
1	27922260	27929485	AT1G74260.1	5.654	-
1	27929669	27934655	AT1G74290.1	2.32	+
1	27935299	27937338	AT1G74300.1	3.59	+
1	27936052	27939520	AT1G74310.1	5.13	-
1	27940700	27943794	AT1G74320.1	4.519	+
1	27944189	27951641	AT1G74340.1	6.543	-
1	27954116	27958275	AT1G74360.1	1.848	+
1	27975236	27978133	AT1G74430.1	10.942	+
1	27991178	27994290	AT1G74470.1	108.682	+
1	28015553	28019995	AT1G74560.1	3.263	-
1	28020974	28025184	AT1G74580.1	3.217	+
1	28023674	28027851	AT1G74600.1	1.963	-
1	28032763	28035251	AT1G74640.1	4.678	+
1	28045069	28048089	AT1G74660.1	4.072	-
1	28053286	28055549	AT1G74670.1	0	+
1	28059170	28061722	AT1G74680.1	2.725	+
1	28060794	28064566	AT1G74690.1	4.367	-
1	28070298	28074459	AT1G74710.1	5.384	+
1	28079476	28082644	AT1G74740.1	6.147	-
1	28086500	28090148	AT1G74750.1	4.736	+
1	28095831	28103029	AT1G74790.1	5.034	+
1	28101437	28105182	AT1G74800.1	4.359	-
1	28114122	28117405	AT1G74840.1	50.864	-
1	28128777	28131056	AT1G74880.1	15.515	-
1	28146059	28148169	AT1G74940.1	25.397	+
1	28151480	28156191	AT1G74960.3	12.945	-
1	28156965	28158290	AT1G74970.1	7.79	-
1	28163502	28165570	AT1G75000.1	7.222	+
1	28167475	28170054	AT1G75010.1	4.797	-
1	28185664	28188515	AT1G75080.2	9.372	+
1	28194466	28198219	AT1G75110.1	0	-
1	28198521	28204277	AT1G75140.1	4.146	-
1	28207048	28208519	AT1G75150.1	1.543	-
1	28215051	28218395	AT1G75180.3	0	-
1	28219477	28222002	AT1G75190.2	3.653	+
1	28223908	28229601	AT1G75210.1	5.208	+
1	28228559	28232634	AT1G75220.1	24.432	-
1	28234347	28237605	AT1G75230.1	4.449	+
1	28248899	28251289	AT1G75270.1	11.548	-
1	28252010	28254064	AT1G75280.1	4.919	+
1	28260824	28263133	AT1G75310.1	10.685	+
1	28265220	28268407	AT1G75330.1	5.766	-
1	28272122	28274145	AT1G75350.1	11.001	+
1	28280597	28284037	AT1G75380.2	23.75	-
1	28296962	28300519	AT1G75400.1	12.04	+
1	28299306	28302571	AT1G75410.1	11.57	-
1	28327927	28330676	AT1G75460.1	41.597	+
1	28335732	28337539	AT1G75490.1	3.484	+
1	28337079	28339312	AT1G75500.2	21.375	-
1	28346425	28348735	AT1G75510.1	7.289	-
1	28366023	28368481	AT1G75540.1	29.396	+
1	28370813	28373241	AT1G75560.1	14.533	-
1	28382543	28383726	AT1G75590.1	2.166	-
1	28401537	28402823	AT1G75630.2	7.628	+
1	28414630	28419524	AT1G75680.1	4.532	-
1	28420808	28423188	AT1G75690.1	14.641	-
1	28428715	28431694	AT1G75710.1	10.739	+
1	28435176	28439726	AT1G75730.2	2.011	-
1	28440989	28442362	AT1G75750.1	30.285	-
1	28449961	28452407	AT1G75770.1	7.243	+
1	28463036	28466792	AT1G75820.1	7.718	-
1	28475781	28478271	AT1G75840.1	9.496	+
1	28516636	28518881	AT1G75950.1	19.337	+
1	28527500	28530761	AT1G76010.1	20.07	-
1	28534134	28537951	AT1G76030.1	13.099	+
1	28540775	28544163	AT1G76050.2	2.982	+
1	28546486	28548565	AT1G76070.1	4.895	+
1	28558317	28560475	AT1G76120.1	4.783	-
1	28571312	28575644	AT1G76140.1	6.641	+
1	28573988	28580103	AT1G76150.1	0	-
1	28590295	28591980	AT1G76185.1	4.562	+
1	28593261	28595131	AT1G76200.1	6.812	+
1	28597122	28597641	AT1G76220.1	1.411	-
1	28601952	28603929	AT1G76240.1	11.183	-
1	28617432	28622758	AT1G76280.1	4.165	-
1	28625942	28628234	AT1G76300.1	3.641	+
1	28631231	28634906	AT1G76320.1	4.701	+
1	28642412	28646600	AT1G76360.1	12.743	-
1	28650840	28654583	AT1G76380.3	7.55	-
1	28655313	28659913	AT1G76390.2	4.026	+
1	28657492	28661705	AT1G76400.1	6.881	-
1	28661925	28663535	AT1G76405.2	5.456	+
1	28684373	28689139	AT1G76460.1	9.124	-
1	28684584	28687586	AT1G76450.1	13.534	+
1	28695881	28699523	AT1G76490.1	51.418	+
1	28715128	28718000	AT1G76520.1	7.927	+
1	28719890	28727007	AT1G76550.1	4.536	-
1	28734207	28739594	AT1G76580.1	4.077	+
1	28740709	28742956	AT1G76590.1	8.862	+
1	28746886	28748561	AT1G76600.1	91.87	+
1	28759500	28765542	AT1G76630.1	5.271	+
1	28772165	28774901	AT1G76670.1	19.212	-
1	28778889	28783217	AT1G76700.1	12.585	-
1	28802166	28804852	AT1G76730.1	12.728	-
1	28830421	28836009	AT1G76810.1	5.83	-
1	28847930	28855387	AT1G76850.1	5.586	+
1	28853674	28855092	AT1G76860.1	12.545	-
1	28865412	28869087	AT1G76880.1	15.896	+
1	28872589	28874732	AT1G76890.2	7.106	-
1	28881941	28885012	AT1G76900.2	20.429	+
1	28894879	28896882	AT1G76930.1	4.24	-
1	28901528	28904272	AT1G76940.2	9.204	-
1	28906458	28911921	AT1G76950.1	5.936	+
1	28921871	28927334	AT1G76970.1	4.436	-
1	28932185	28935946	AT1G76990.4	20.243	+
1	28940838	28944149	AT1G77000.2	4.776	+
1	28955637	28959967	AT1G77080.2	5.343	+
1	28959908	28961915	AT1G77090.1	16.414	-
1	28976805	28980642	AT1G77130.1	3.282	-
1	28984035	28988714	AT1G77140.1	7.291	+
1	29012719	29020323	AT1G77230.1	10.224	+
1	29019929	29026960	AT1G77250.1	5.518	-
1	29030760	29034587	AT1G77280.1	5.394	-
1	29039211	29049350	AT1G77300.1	6.072	-
1	29051512	29055561	AT1G77310.1	1.175	+
1	29056498	29057557	AT1G77320.1	2.281	+
1	29070283	29072530	AT1G77350.2	5.702	+
1	29085867	29088453	AT1G77405.1	3.171	+
1	29093615	29099455	AT1G77440.2	4.789	+
1	29100029	29102200	AT1G77450.1	27.179	+
1	29111560	29117347	AT1G77480.1	4.086	-
1	29117545	29120473	AT1G77490.1	9.001	+
1	29137207	29138184	AT1G77540.1	9.441	-
1	29138662	29143167	AT1G77550.1	3.169	-
1	29159020	29162393	AT1G77600.2	1.584	-
1	29165212	29168727	AT1G77610.1	8.143	+
1	29173427	29175838	AT1G77630.1	3.431	+
1	29178720	29180382	AT1G77640.1	4.801	+
1	29200320	29203339	AT1G77690.1	5.214	-
1	29220378	29225120	AT1G77740.1	18.557	+
1	29235335	29239442	AT1G77760.1	174.346	-
1	29245195	29248047	AT1G77770.1	7.778	-
1	29254473	29261239	AT1G77800.2	12.053	+
1	29259412	29263058	AT1G77810.1	1.506	-
1	29268490	29270884	AT1G77840.1	9.999	+
1	29272369	29276221	AT1G77850.1	7.108	+
1	29276555	29278420	AT1G77855.1	3.258	-
1	29290513	29291474	AT1G77885.1	1.828	+
1	29292120	29296289	AT1G77890.2	8.429	+
1	29298495	29300383	AT1G77920.1	2.365	+
1	29301139	29303835	AT1G77930.2	15.532	+
1	29303062	29305356	AT1G77940.1	26.328	-
1	29320654	29323074	AT1G77990.1	4.417	-
1	29329735	29337227	AT1G78000.1	6.811	+
1	29338720	29340519	AT1G78020.1	8.179	+
1	29345941	29348087	AT1G78040.1	94.255	+
1	29349157	29352945	AT1G78060.1	3.285	-
1	29355518	29359336	AT1G78070.1	74.473	+
1	29364249	29367027	AT1G78080.1	638.943	+
1	29387815	29389554	AT1G78100.1	158.665	+
1	29404906	29407356	AT1G78150.2	6.454	+
1	29414489	29416743	AT1G78170.1	6.009	+
1	29416913	29421688	AT1G78180.1	11.039	+
1	29446978	29452525	AT1G78260.1	7.061	+
1	29456481	29459124	AT1G78290.2	11.855	-
1	29461750	29464265	AT1G78300.1	34.61	+
1	29462510	29465020	AT1G78310.1	8.4	-
1	29472523	29473860	AT1G78340.1	4.709	-
1	29485617	29487889	AT1G78380.1	91.831	-
1	29505244	29508256	AT1G78420.2	7.826	+
1	29516762	29517930	AT1G78450.1	7.083	-
1	29523877	29528866	AT1G78476.1	2.113	+
1	29524365	29526256	AT1G78480.1	2.168	-
1	29534619	29537214	AT1G78510.1	17.575	-
1	29551694	29557563	AT1G78580.1	3.181	-
1	29568437	29572275	AT1G78610.1	9.9	-
1	29572661	29575768	AT1G78620.2	5.443	-
1	29585844	29588730	AT1G78660.3	8.904	+
1	29591023	29593645	AT1G78670.1	11.336	+
1	29593866	29602275	AT1G78680.1	12.11	+
1	29607196	29609687	AT1G78730.1	2.645	-
1	29621153	29625065	AT1G78780.3	4.566	-
